,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2019-01-01,1,1,0,0,['news mp richardbenyonmp backed prime minister deal last night says defeat incredibly disappointing reckons government will win tonight confidence vote hear richard news bulletins throughout day'],0.0666666666666667,Conservative,Richard Benyon,General
2019-01-01,3,2,1,0,"['richardburgon barracking joswinson speak nicely awfully beastly asking work together bellow slide hour mins start https', 'richardburgon interesting bullying tactics interview jo swinson horrible watch glad john snow picked much years ago sigh', 'well done richardburgon taking absolutely lessons lib dems']",-0.10000000000000002,Labour,Richard Burgon,General
2019-01-01,1,0,1,0,['ah got time role pantomime cow harlowplayhouse'],-0.13333333333333333,Conservative,Robert Halfon,General
2019-01-01,1,0,1,0,['coming bbcemt late news reaction historic defeat mps robertjenrick abridgen derbychrisw sometime around one thing won t time mention dennis skinner involved gleeful front bench labour selfie seconds vote result'],-0.15,Conservative,Robert Jenrick,General
2019-01-01,1,0,0,1,['reaction conorburnsuk sir christopher chope robertsyms https'],0.0,Conservative,Robert Syms,General
2019-01-01,2,1,1,0,"['m afraid haven t yet come terms s future quite different imagined result wasn t spasm people clearing telling parliament change course', 'good bubonic plague wiped population put side bus gone sunny uplands will better plague years']",0.12,Conservative,Rory Stewart,General
2019-01-01,5,4,0,1,"['compassoffice really interesting stuff stellacreasy carolinelucas lisanandy idea talk respectfully next steps way forward need political change generated divison', 'wonderful see call mp trust really enjoy listening rosie amp lisanandy speak constituents amp heart uklabour skynews bbcnews jponpolitics', 'ha ha light relief evening pretty dire week serious thanks chimpsinsocks', 'times move nothing truth claim undemocratic second referendum quite opposite fact undemocratic one force referendum vote', 'enjoyed today debate sides house look forward tomorrow culminating decisive vote tomorrow evening good photo btw']",0.27820512820512816,Conservative,Rosie Duffield,General
2019-01-01,2,0,1,1,"['deal come deal wasn t part', 'm unionist first foremost m disappointed eu let pm providing legally binding wording backstop hiving northern ireland uk plan biggest threat union will therefore vote']",-0.09999999999999999,Scottish National,Ross Thomson,General
2019-01-01,2,2,0,0,"['mp albertocostamp wise vote former universities science minister samgyimah', 'real surprises list apart samgyimah honestly thought smarter rabble group yvettecoopermp honestly ashamed https']",0.42000000000000004,Conservative,Sam Gyimah,General
2019-01-01,3,1,1,1,"['reaction politicians business leaders simoncoveney eastantrimmp maryloumcdonald', 'latest eastantrimmp meaningful vote bbcnewsline later time tonight join markdevenport bbcnewslinedt round reaction', 'eastantrimmp called bad negotiator hmm much']",0.05000000000000004,Democratic Unionist,Sammy Wilson,General
2019-01-01,2,1,0,1,"['backing may deal rotherham mps story https kevinbarronmp story https waiting comment sarahchampionmp', 'enjoyed today debate sides house look forward tomorrow culminating decisive vote tomorrow evening good photo btw']",0.6,Labour,Sarah Champion,General
2019-01-01,3,2,0,1,"['vote simply process issue things criticise negotiation debate amp voting records one amongst least important ppl voted invoking article wanted outset ignore result', 'much enjoy prime minister dig likes sarahwollaston even tabling motion', 'bbcdevon breakfast speak sarahwollaston hugoswire see voted bbc news brexit mp vote theresa may deal https']",0.125,Conservative,Sarah Wollaston,General
2019-01-01,1,1,0,0,['great hear hayteratlords rcorbettmep skinnock deebasyed annpettifor discuss labour city lawyers soclablaw'],0.8,Labour Co-operative,Seema Malhotra,General
2019-01-01,2,2,0,0,"['thank con member birmingham mp shabanamahmood great contribution failure look compromise consensus prevalence divisive hardline rhetoric whatever path take work together country future regardless party', 'great speech shabanamahmood']",0.32083333333333336,Labour,Shabana Mahmood,General
2019-01-01,1,0,0,1,['reaction conorburnsuk sir christopher chope robertsymshttps'],0.0,Conservative,Simon Hoare,General
2019-01-01,1,0,1,0,['stevebarclay reports hmtreasury bankofengland clear form bad disaster result marginal lot russian funding s duty mp'],-0.19999999999999996,Conservative,Stephen Barclay,General
2019-01-01,1,1,0,0,['great hear hayteratlords rcorbettmep skinnock deebasyed annpettifor discuss labour city lawyers soclablaw'],0.8,Labour,Stephen Kinnock,General
2019-01-01,3,3,0,0,"['mp individual mandate light developments may interpreted mps superceding least terms form take mrs may big mistake effectively lose', 'great see stevebakerhw will part generation breaks country leavemnsleave', 'take politics away re frame brexit deal vote tomorrow eus best deal eu prepared give possibility re negotiation take leave without everything changes']",0.35714285714285715,Conservative,Steven Baker,General
2019-01-01,1,1,0,0,['remember conservatives called threw away majority unneeded election gave billion thus shifting power recently decided d good idea hold vote confidence party leader'],0.35,Conservative,Suella Fernandes,General
2019-01-01,60,22,24,14,"['monicapoletti paulwebbmap report vast majority conservatives members intensely relaxed bout prospect deal think honours will split tories amp prevents making compromises', 'know outside investigations helped dup conceal details donor gave come foreign donor money spent illegally via adverts seen london https', 'ignoring law breaking lies cheating interference foreign billionaires putin honour corrupt vote choosing corruption british democracy s husband lie endlessly', 'worship leave majority corrupted amp subverted deity catastrophic blow public confidence democracy', 'catastrophic unforgivable breach trust democracy argue ukparliament now moral duty support divorce deal way follow illegitimate vote yet another deception failed pm', 'know plan b rules nodeal inevitable day amp nation s decision everything simply extreme trying reverse democratic mandate failed', 'gotten cronies behind see forget bowed pressure omg shoot now', 'today need parliament first step rescuing country oblivion result illegally won based lies wholly undemocratic uphold result', 'phrase deployed historians argue two half years significant number people felt let without opportunity another public vote', 'utter crass stupidity part nothing result required uk withdraw agencies associate possible even continued full cases', 'answer re knowing now behind manipulated weaken go hold another declare last one invalid cc', 'misuses great power massively damage trusted pretext result sacrosanct ask cancelling cause greater damage huge ongoing harm form', 'many pounds spent far millions pounds missing british healthcare system', 'want peaceful first organize exit illegal union forced benefitted law karma ultimately will strike', 'may yet let go obsession sorted within currently considering overarching post', 'outright hypocrisy others say result sacrosanct fault jeremycorbyn pm claim parties accepted welsh devolution questionedhttps', 'corrupt resign bet goes still nothing uklabour illegal nature', 'thread misinformation prior deliberate mismanagement votes total lack cohesive negotiations downright ineptitude total breakdown democracy david cameron coward', 'want peaceful first organize exit illegal union forced benefitted law karma ultimately will strike', 'want peaceful first organize exit illegal union forced benefitted law karma ultimately will strike innercitypress', 'today front page done now eu action last night amendments', 'extent time money wasted shambolic process criminal beyond credence country will never recover utter debacle created drove mess will never held account truly abhorrent', 'don t care everyone parties meeting putting points view jeremycorbyn called stunt going stunt leaving bigger important individuals', 'handbook geographic data analysis eu supports great reading day heavily defeated good news story great resource thanks sharing', 'dwp dwppressoffice conservatives guyopperman stole six years pension ignore us louder become', 'bungled negotiations start govt must now seek straightforward free trade agreement done first place leave wto terms either way people spoken leaving', 'vote defeat instant reax jeremycorbyn call motion vote confidence government happening', 'results majority right now', 'interesting reading knew coming', 'evening government lost ayes noes abstentions name shame vote confidence across house mrs may s deal certainly must resign', 'weirdly glued tv watching last minute bid mps back deal tonight stockpiling serious shortage protocols trading medicines see chemistdruggist coverage will affect https', 'dear tonight s going tough one need away respectfully suggest trip beautiful puna northern argentina one hole escape simply walking across sand', 'brexit remember got mess david cameron david cameron called referendum ge racist grubby votes racist ukip party', 'remember mess david cameron offered brexit referendum ge attract racist voters ukip kippers tories always put party county', 'deal brexit disastrous liverpool city region putting jobs essential services risk ahead today s joined fellow leaders major cities city regions across england call take deal table https', 'back november read tory mep charlestannock thinks rejecting s might precipitate result uk remaining read now pmpmagtoday', 'latest post robert peston facebook', 'britain parliament debating whether support prime minister deal decision will define britain s departure european union set course country s economy', 's confusing message coming government think says deal now saying s deal says polticial strategist johnmcternan ahead tuesday', 'delayed promised written concessions brussels ianblackfordmp asks', 'running country m sitting looks dup erg', 'excellent intervention absolute blinder showing jeremycorbyn woefully uninformed uklabour policy written back napkin', 'groundhog may feel another bribe coming conservatives duponline houseofcommons feel uklabour libdems jeremycorbyn', 'greatbritain view us yanks putin control looks putin hacked leaving eu helps putin don t work eu make better instead sending country turmoil', 'ego knows limit evening asking jeremycorbyn come round talks tonight urgency hopeless prime minister cynically needlessly delayed month jeremycorbyn right reject', 'given withdrawal agreement vote received less third support parliament standing eu shill olly robbins now resign', 'sky news posted will right thing go road macdonald', 'piece now couple weeks old added relevance https perhaps even reading plus cartoon last ge thanks independent', 'light failure path britain take jeremycorbyn', 'think result tonight truly wonderful lesson proper prior planning saved performance', 'worst pm recent history continue little support mps honour step must allowed stop utter shambles', 'christ know losing weight mostly good looks sucked life', 'one important votes recent history mps tweeting selfies chamber rules shows even contempt mps british public jeremycorbyn vincecable', 'live s statement', 'amendment dealt resounding onto big vote now s plan s withdrawal eu https via bpolitics', 'got work watching desperate sounds looks robot mode changed sick hearing awful stubborn deluded woman', 'false reasoning voting party mean wholly endorse everything manifesto often vote party spite certain parts manifesto', 'possibly motivate brits letter stating say yes deal https danieljohnsalt tbgstephen mektronik', 'says man conservatives supported pulling xmas might loose vote now plan b', 'michaelgove davidedrew message tories bust uk farming blackmail used shambles government wedded deal ukparliament fooled tory nonsense']",-0.005625769338455898,Conservative,Theresa May,General
